	1
RIC and VS	127747
Peroxisome Proliferator-activated Receptor	127748
BAFF receptors	127749
HIF 1a	127750
Toll-like receptors (TLR)-2, -3, and -5	127751
alpha- and gamma-globin	127752
tolloid-like 1	127753
Iron regulated protein-1	127754
SEL-P	127755
KOR	127756
b=-0.676	127757
p38 MAP-kinase	127758
CD 25	127759
translocase of inner mitochondrial membrane- 44	127760
Fibroblast growth factor-23	127761
Calpain 7	127762
Calpain 6	127763
Calpain 1	127764
Calpain 3	127765
Calpain 2	127766
Tos2	127767
Tos3	127768
MeCP2	127769
NK3 homeobox 1	127770
Caspase-1 and Receptor-Interacting Protein 2	127771
E4f1	127772
KOx	127773
g-1 and 14.51	127774
Cytochrome P450 (CYP)3A4	127775
hGFAP-eGFP	127776
ErbB 4	127777
interferon-stimulated gene-15	127778
JNK, and NF	127779
Brs3	127780
FCGRT	127781
5-HT transporter (5-Htt	127782
VLDL	127783
galactosyltransferase-I	127784
tex1	127785
AT3G52960	127786
Profilin3	127787
cysteine-rich motor neuron 1	127788
hTEP1	127789
TACR1/2	127790
REPRESSOR OF ga1-3	127791
ERV1	127792
miR19b	127793
ADH1 and 4	127794
sfrp1a	127795
receptor activator for nuclear factor kB ligand	127796
ganglioside induced differentiation-associated protein 1	127797
BRMS1L	127798
FCGR3	127799
FCGR2	127800
ubiquitin-specific proteases (USP) 2 and 14	127801
Tyrp1	127802
Tyrp2	127803
epoetin	127804
Mucosal addressin cell adhesion molecule-1	127805
nuclear factor of activated T  -cells, cytoplasmic  -1	127806
Gsk3-b	127807
VND6	127808
Combretastatin (CA)-4	127809
EDGF	127810
cytokine secretion (IFN-y	127811
SEL-8	127812
VND7	127813
MMPs-1, -2 and -9	127814
Toso	127815
neurobeachin-like 2	127816
acyl-Coenzyme A dehydrogenase long chain	127817
HNSCC-ALDH1	127818
ubr-5	127819
VASCULAR-RELATED NAC-DOMAIN7	127820
TCBA1	127821
SMAJ	127822
VEGF- and CXC-chemokine receptor 4	127823
Bruton's tyrosine kinase	127824
CPB 1	127825
syntaxin-16	127826
Chloride intracellular channel 5	127827
Chloride intracellular channel 4	127828
Chloride intracellular channel 3	127829
P-450h	127830
Chloride intracellular channel 1	127831
ANTHOCYANIN11	127832
bmi1b	127833
P-450i	127834
Gyp6	127835
fetuin-a	127836
Fibulin  -4(R/R	127837
CHMP2B(Intron5	127838
oxidative tissue-enriched PAT protein	127839
IL1f7	127840
hybridoma growth factor	127841
A1, A2, B and O	127842
Tumour necrosis factor receptor 1	127843
eEF-2 kinase	127844
JNK and Myc	127845
myeloid differentiation marker 88	127846
type I, type X, osteocalcin	127847
Cyclin- Dependent Kinase 4	127848
cytochrome P450, family 2, subfamily C, polypeptide 9	127849
synaptotagmin I and II	127850
MiR-487a	127851
MiR-487b	127852
thioredoxin-peroxidase	127853
CYP2C23	127854
NR1A1	127855
heat shock protein cognate 20	127856
IL-1receptor antagonist	127857
dZIP42C.2	127858
v-akt murine-thymoma viral-oncogene-homolog 1	127859
NXP-2	127860
sodium glucose transporter 1	127861
L1, B1 and IAP	127862
with-no-lysine kinase-4	127863
Nuclear pore associated protein 1	127864
Nicotinamide adenine dinucleotide phosphate (NADPH) oxidase 1	127865
p21-activated kinase-2	127866
HGI1	127867
IP6K	127868
Tlr8	127869
Unc45b	127870
miR190a	127871
CABC1	127872
Glutathione S transferase	127873
Tuba8	127874
CAb	127875
Cl4 (Ind)2	127876
PrP Sc	127877
Mdm2/4	127878
T helper (Th) 1 (IL-12	127879
attractin	127880
Fc gamma receptor IIIA and Toll-like receptor 9	127881
NAD(P)H: quinone oxidoreductase-1	127882
plk1	127883
T-PTN	127884
hTRBP	127885
CDKA;1	127886
HM47/A9	127887
B14	127888
ISCR1	127889
hspa1b	127890
Toll like receptor 2	127891
F-actin and non-muscle myosin II	127892
Toll like receptor 4	127893
Toll like receptor 5	127894
Toll like receptor 7	127895
Toll like receptor 8	127896
MMP-9/2	127897
carbonic anhydrase (29 kDa) and transferrin	127898
hspa1l	127899
C2/factor	127900
nuclear factor erythroid 2-related factor-2	127901
additional sex comb-like 1	127902
arg1	127903
inositol requiring kinase 1	127904
HnRNP-U	127905
carboxylesterase	127906
PrP(Sc)	127907
arg7	127908
Epstein-Barr virus Latent Membrane Proteins (LMP) 1	127909
Hepatitis B virus X protein	127910
Indoleamine 2, 3-dioxygenase	127911
b-catenin/lymphoid enhancer-binding factor-1	127912
Abra	127913
miR-568	127914
RING1A	127915
miR-566	127916
miR-564	127917
sgt2	127918
miR-562	127919
sgt1	127920
Fbxo45	127921
dipeptidyl-peptidase-4	127922
Fbxo40	127923
Oral cancer overexpressed gene 1	127924
hairy and enhancer of split 6	127925
protein II	127926
Angiotensin II type 2 receptor-interacting protein	127927
CBF-1/RBP-J	127928
I-II and HMR	127929
early B-cell factor 3	127930
phosphoinositide 3-kinase/AKT	127931
A(1)  1(	127932
endocrine gland derived-vascular endothelial growth factor	127933
Tissue inhibitor of matrix metalloproteinase 3	127934
BST1	127935
Ncs6p	127936
Connexin	127937
CAL-7	127938
E-protein	127939
CAL-5	127940
prostaglandin D-synthase	127941
microRNA  -206	127942
IL1 receptor 1	127943
DNMT-3a	127944
DNMT-3b	127945
Th2-associated cytokines (IL-5	127946
OspC	127947
Scml2	127948
miR395c	127949
Histidine decarboxylase	127950
OGG 1	127951
OBP49a	127952
ERKs 1 and 2	127953
Glial cells missing B	127954
MiR-4299	127955
potassium channel modulatory factor 1	127956
TCRb CDR3	127957
Astrotactins (Astn) 1 and 2	127958
DNMT-3B	127959
tumor necrosis factor receptor II	127960
moesin-ezrin-radixin-like protein	127961
CHT1	127962
argJ	127963
SARDH	127964
Tumor necrosis factor-a converting enzyme	127965
glucose-regulated protein 75	127966
hU-II	127967
glucose-regulated protein 78	127968
Bromodomain-containing protein 1	127969
argB	127970
Tumor necrosis factor (TNF) receptor-associated factor 6	127971
Tat-activating regulatory DNA-binding protein-43	127972
CASPASE 9	127973
Dopamine-2 (D2) receptor	127974
single strand binding protein	127975
rot2	127976
pyridoxal-5'-phosphate	127977
High Mobility Group Box Protein 1	127978
BRCA1-associated protein	127979
neurotrophin receptor-mediated melanoma antigen-encoding gene homology	127980
B3GnT7	127981
Ars2	127982
AtGOLS2	127983
MAP65-3	127984
cd200r3	127985
HNRNP G	127986
Calcium-sensing Receptor	127987
Mrs4p	127988
Lonp2	127989
EvC	127990
adipose TG lipase	127991
claudin-1, -4, -7	127992
matrix metalloproteinases 1, 3 and 10	127993
BIG-H3	127994
ptc5	127995
KLK-4	127996
KLK-5	127997
5-HT1 and 5	127998
KLK-1	127999
Tau and glycogen synthase kinase-3B	128000
P2Y purinoceptor 12	128001
proteinase-3	128002
FIP3	128003
FIP2	128004
FIP1	128005
early growth response factor 1	128006
Lgr	128007
ACE 2	128008
hCAT2	128009
HAS1	128010
HAS2	128011
HAS3	128012
ribonucleoprotein F	128013
ROXY1/2	128014
microRNA-526b	128015
Arsg	128016
arginine vasopressin receptor Type 2	128017
Arsa	128018
rab2p	128019
NMB receptors	128020
desmoplakin	128021
cell surface glycoprotein	128022
long- and medium-chain 3-hydroxyacyl-CoA dehydrogenases	128023
Arsi	128024
spermidine/spermine N-1 acetyl transferase	128025
Txr1	128026
Inhibitor of kB kinase b	128027
steroid receptor coactivator (SRC)-interacting protein	128028
snx41	128029
Glucose-regulated protein (Grp) 94	128030
Rho-associated coiled-coil containing protein kinase 1	128031
ArsD	128032
dipeptidyl peptidase-8	128033
Suppressors of cytokine signaling-3	128034
ArsC	128035
Nkp30	128036
dipeptidyl peptidase-4	128037
Smyd1, a muscle-restricted histone methyltransferase	128038
HEXA	128039
mir-363	128040
mir-369	128041
glycoprotein-340	128042
c-Src- and EGFR	128043
Akt 1/2	128044
Lg4	128045
GC-1 and GC-24	128046
MicroRNA 192	128047
b1 and b2 , insulin-like growth factor-1, connective tissue growth factor, vascular endothelial growth factor	128048
dAbl	128049
CA7	128050
Stk10	128051
C-Src	128052
His-60	128053
slan	128054
ATP-Binding Cassette Transporters A1 and G1	128055
c.1138	128056
GATA Binding Protein (GATA)-4	128057
aurora kinase A	128058
aurora kinase B	128059
SUPPRESSOR OF OVEREXPRESSION OF CONSTANS  1/AGAMOUS-LIKE 20	128060
matrix metalloproteinases (MMP) 2 and 9	128061
miR-let-7f-1	128062
Neurexin-1b	128063
cyp1b1	128064
PEM-2	128065
PrRP	128066
CH-   and CH-CH	128067
AT-hook DNA-binding motif-containing protein 1	128068
Endo-b-N-acetylglucosaminidase	128069
HOOKLESS 1	128070
mammalian Target of Rapamycin	128071
TNF receptor-associated factors 3	128072
Bap	128073
smooth muscle gamma actin	128074
PKC and VEGFRs	128075
NFKBIL2	128076
NFKBIL1	128077
COMPASS	128078
aurora kinase a	128079
EL 3	128080
Smads 2, 3, and 4	128081
AMD2	128082
hspa2	128083
AMD1	128084
Growth arrest and DNA damage-inducible gene 153	128085
aquaporin-1 (AQP1) and -2	128086
AMDM	128087
Heat Shock Protein A4	128088
Prdx4	128089
AtCBF3	128090
Vitamin-D-receptor	128091
GAGA element-related protein	128092
sla1	128093
FA transport protein	128094
CRDL1	128095
dRYBP	128096
CR 16	128097
STAT 5a	128098
K- and N-RAS	128099
SLC6a2	128100
Smads 1 and 5	128101
BOS 1 and 2	128102
OGA	128103
3-phosphoinositide-dependent-protein kinase 1	128104
hBMAL1	128105
SPP-1 (secreted phosphoprotein-1	128106
RAPSN	128107
B1 and G1	128108
B-cell-activating factor (BAFF)-R	128109
Ndr-1	128110
C15orf48	128111
LPA-specific receptor 1	128112
Thioredoxin-1	128113
btn3	128114
dentine matrix protein-1	128115
Idh-1	128116
Rhox5	128117
Rhox6	128118
tissue transglutaminase 2, CCAAT/enhancer binding protein alpha	128119
Programmed Cell Death 5	128120
Heat shock protein	128121
Med2/3	128122
gastrin releasing peptide receptor	128123
galactose-1-phosphate uridyltransferase	128124
LAC17	128125
basic Fibroblast Growth Factor	128126
myelin olygodendrocyte protein	128127
Mitochondrial rho GTPase	128128
Pleomorphic adenoma gene like-2	128129
HS 2-O-sulfotransferase	128130
PPE1	128131
X11 and X11L2	128132
Casein kinase II	128133
insulin, CRP and HOMA-IR	128134
BAG-4	128135
BAG-6	128136
beta-ENaC	128137
IAR4	128138
BAG-1	128139
BAG-2	128140
BAG-3	128141
Yurt	128142
Perilipin-5	128143
LDL C	128144
PA2449	128145
C3 and C4A	128146
Factor-Xa	128147
Perilipin-3	128148
damage-regulated autophagy modulator	128149
IL-4	128150
leu4	128151
leu5	128152
interferon gamma (IFNy)	128153
small-ubiquitin-related modifier-1	128154
tyrosylprotein sulfotransferase-2	128155
Extracellular matrix metalloproteinase inducer	128156
NTN4	128157
AKR1B1L	128158
Neuronal Pentraxin 2	128159
caveolin (Cav) 1	128160
MiR-32	128161
b2Ar	128162
High mobility group protein AT-hook 1	128163
MiR-31	128164
TRAF2 and -6	128165
slurp-2	128166
Gnptg	128167
SRY-related high-mobility-group-box protein-2	128168
SFTP-D	128169
hUPP1	128170
miR-34A	128171
protein kinase D 1	128172
R1 and R2 receptors	128173
POSTN	128174
cyclooxygenase-2 and inducible nitric oxide synthase	128175
Laeverin	128176
leuS	128177
LPLUNC1	128178
NTN5	128179
FGFR4	128180
M-LDH	128181
FGFR2	128182
FGFR3	128183
FGFR1	128184
CXCL1	128185
b2AR	128186
CXCL3	128187
CXCL2	128188
CXCL5	128189
CXCL4	128190
CXCL7	128191
Insulin-like growth-factor-1	128192
CTX-M-1	128193
CXCL8	128194
LASS)5	128195
WNT1-inducible signaling pathway protein-2	128196
gamma-glutamyl-cyclotransferase	128197
miR(21/10b	128198
c-Jun N terminal kinase	128199
Cytotoxic T lymphocyte associated antigen4	128200
Microtubule-associated protein RP/EB family member 1	128201
Ethe1	128202
gabrg2	128203
CKIIalpha	128204
Nogo66 receptor	128205
sst(5)	128206
rIL-1ra	128207
Kcnj3	128208
Kcnj2	128209
Kcnj1	128210
Kcnj6	128211
HspA5	128212
HspA4	128213
mitogen activated protein kinase kinase 7	128214
D2 and D3	128215
Kcnj9	128216
Kcnj8	128217
P4 and PRL	128218
Zf6	128219
Zf5	128220
CC-chemokine ligand 20	128221
ceh-22	128222
NEPRILYSIN	128223
IL-5 and granulocyte-macrophage colony-stimulating factor) or a beta-subunit	128224
sex determining region Y  -box 2	128225
NK2  homeobox  6	128226
Creb	128227
STAT 5A	128228
gamma-SG	128229
chemokine [C-X-C motif] ligand 1	128230
C20ORF4	128231
AP2S1	128232
rno-miR-142	128233
Iigp	128234
Smad-2	128235
Smad-3	128236
AtMSH7	128237
DCTD	128238
Smad-6	128239
Smad-7	128240
Smad-4	128241
AtMSH2	128242
tetratricopeptide repeat domain 40	128243
OCA1A	128244
telethonin	128245
mon1	128246
Prostinogen	128247
interleukin-1 beta gene	128248
T-box 4 gene	128249
THRSP	128250
Krz	128251
Ppp2r1a	128252
Ppp2r1b	128253
Zfx	128254
Trp53i13	128255
NFkBa inhibitor IkBa	128256
ADP-ribosylation factor guanine exchange factor 2	128257
GCKR	128258
extracellular regulating kinase	128259
Trem-like transcript-6	128260
response gene to complement (RGC)-32	128261
Oncostatin-M	128262
mir-517a	128263
HDL-2	128264
HDL-3	128265
Zfa	128266
Nug1	128267
Hrh2	128268
DCT1	128269
Parathyroid Hormone-Related Protein	128270
UBE2I	128271
UBE2H	128272
UBE2K	128273
ZNF133	128274
UBE2M	128275
UBE2O	128276
UBE2N	128277
UBE2A	128278
UBE2C	128279
Fem-1	128280
Miner1	128281
Ube2e3	128282
UBE2F	128283
UBE2Z	128284
Serpine 1	128285
integrin a3	128286
NF-E2 related factor-2	128287
Eya4	128288
UBE2S	128289
Eya1	128290
UBE2T	128291
Eya3	128292
Bnip3	128293
von Willebrand's factor	128294
PTGFR	128295
Rgl2	128296
retinal pigment epithelium-specific protein 65 kDa	128297
CET protein	128298
eIF3I	128299
interferon alpha-2a	128300
TGFbR1	128301
dipeptidy1 peptidase-4	128302
PEP	128303
plpE	128304
PER	128305
PES	128306
PARP1/2	128307
myoV	128308
PEN	128309
PEO	128310
S-100 protein	128311
PEK	128312
Vascular endothelial growth factor receptor  2	128313
eIF3L	128314
NKG2A and killer immunoglobulin-like receptor	128315
PEG	128316
CN-1	128317
CN-2	128318
synthetic multivulva-1 (sumv-1)	128319
edn-1	128320
elavl1	128321
STAM-2	128322
nonspecific cross-reacting antigen 95	128323
STAM-1	128324
helG	128325
Klp98-A	128326
PLK1, 2 and 3	128327
AMP-dependent kinase	128328
Sodium/glucose co-transporter 1	128329
interleukin 10 receptor	128330
Jen1p	128331
Cys c	128332
Pragmin	128333
Angiopoietin- 2	128334
ARIX	128335
G3BP	128336
paradigm elastase macrophage metalloelastase (MMP-12	128337
FIB-5	128338
TGb1	128339
actin-capping protein	128340
glutamic acid decarboxylases 67	128341
Postn	128342
caspase-activated DNAse	128343
miR28	128344
dfrA17	128345
Sema5b	128346
Alpha melanocyte stimulating hormone	128347
neurophysin I-II, and corticotropin releasing factor	128348
LRP130	128349
miR21	128350
miR20	128351
C1-FFL	128352
miR25	128353
PK-R2	128354
receptor-activator of nuclear factor-kB ligand	128355
ufd2	128356
Tlk2	128357
monocyte chemotactic protein-1 and colony-stimulating factor	128358
stromal cell-derived factor-1, vascular endothelial growth factor-A	128359
PE1	128360
c-Jun NH(2) -terminal kinase	128361
iglC	128362
CYP2A23	128363
extracellular signal regulated-kinase-2	128364
heterogeneous nuclear ribonucleoprotein D-like	128365
hNK(1)	128366
plp1	128367
3'-phosphoinositide dependent kinase 1	128368
Mpp10	128369
Harvey Ras	128370
BIRC8	128371
BIRC7	128372
BIRC6	128373
BIRC5	128374
BIRC4	128375
BIRC3	128376
Npas2	128377
BIRC1	128378
70  kDa peroxisomal membrane protein	128379
DRD-2	128380
Minichromosome maintenance 7	128381
MKS	128382
Minichromosome maintenance 2	128383
Minichromosome maintenance 3	128384
ANKRD16	128385
ANKRD17	128386
ANKRD15	128387
ANKRD12	128388
ANKRD11	128389
Nd6	128390
hPit1	128391
proto-oncogene c-Met	128392
MiR-26a	128393
MiR-26b	128394
SPC 5	128395
SPC 4	128396
Protor-1	128397
Nur-related factor 1	128398
chemokine [C-X-C motif] ligand 8	128399
Bee venom phospholipase A2	128400
Low Density Lipoprotein Receptor-related Protein 1	128401
centrosomal protein of 68 KDa	128402
chromatin-linked adaptor for MSL proteins	128403
Transforming growth factor-b 1	128404
TXNL4	128405
Heme Oxygenase (decycling) 1	128406
Clock1a	128407
UDP-Galactose 4'-epimerase	128408
NT5C2	128409
IFN-II	128410
NPYR	128411
TFG	128412
AT1R(K199Q	128413
iroquois homeobox 3	128414
alpha-actin	128415
iroquois homeobox 1	128416
eIF3i	128417
6-6-PDH and catalase	128418
beta(2	128419
beta(3	128420
heparin binding epidermal growth factor	128421
Axis inhibition protein 2	128422
CVP2	128423
insulin-like growth factor-1-receptor	128424
FMR 1	128425
co2	128426
TNKS1 and 2	128427
C8 g	128428
birc5	128429
regenerating islet-derived protein III b	128430
X box protein 1	128431
methyltetrahydrofolate reductase	128432
Minichromosome Maintenance Complex 2	128433
Eqca-DRA	128434
PRL receptors	128435
Mpped1	128436
MMP-1(hMMP-1)-enhanced green fluorescent protein	128437
Islet 1/2	128438
pheromone receptor	128439
Bicoid	128440
Phospholipases C and D	128441
MK3	128442
MK2	128443
E2 and RLX	128444
nup1	128445
BPSL1661	128446
BPSL1664	128447
eIF3b	128448
STGC3	128449
eIF3c	128450
Ku70/80	128451
brassinosteroid insensitive1	128452
transferring receptor	128453
ASXL  1	128454
Mklp1	128455
Breast cancer antiestrogen resistance 3	128456
Ang II/Ang II type 1 receptor	128457
CLC-2	128458
bradykinin receptor beta 2	128459
Bcl6a	128460
Bcl6b	128461
idn2	128462
PCNA1/2	128463
Rfa2	128464
EGFR-vitamin D receptor	128465
P-10	128466
P-11	128467
Agr2	128468
Agr3	128469
miR-497	128470
BNF or b	128471
activator protein 2	128472
activator protein 1	128473
miR-496	128474
arsH	128475
MAGE-A1 and -A11	128476
SLC26A11	128477
ACCS-GFP	128478
CaM-dependent protein kinase II	128479
regulators of G protein signaling	128480
wt1b	128481
NR2A	128482
CEN2	128483
TNF A	128484
Na-Ca exchanger	128485
TTHY	128486
aldehyde dehydrogenase family 1, subfamily A1	128487
IL-PMS2	128488
Angiopoietin-like protein 2	128489
Angiopoietin-like protein 3	128490
Angiopoietin-like protein 4	128491
monocyte chemoattractant protein-1 and plasminogen activator inhibitor-1	128492
Angiopoietin-like protein 7	128493
TNF-a-related apoptosis-inducing ligand	128494
ubp10	128495
miR-490	128496
R85	128497
glutathione S-transferase (GST)M1	128498
KVLQT1	128499
noa1	128500
t1/2, h	128501
a disintegrin and metalloprotease 8	128502
oxytocin 	128503
long-chain 3-hydroxyacyl coenzyme A dehydrogenase	128504
ADAM-28	128505
IFNB1/interferon-b	128506
PSMD5	128507
N-acetyl-beta-D glucosaminidase	128508
cytokine levels (IFN  -y	128509
L-aspa	128510
Agrp	128511
Rab34	128512
Agrn	128513
snR36	128514
peroxiredoxin 6	128515
cugbp1	128516
paraoxonase 1	128517
paraoxonase 2	128518
cugbp2	128519
beta-Actin	128520
E2 /or phosphatidylinositol 3 kinase	128521
apolipoprotein E epsilon 4	128522
Signal transducer and activator of transcription 4	128523
cathepsin K, calcitonin receptor, matrix metalloproteinase 9	128524
Marf	128525
Signal transducer and activator of transcription 5	128526
ARH1	128527
IA-2As	128528
ARH3	128529
let-7a-3p	128530
Heart-Type Fatty Acid-Binding Protein	128531
Signal transducer and activator of transcription 2	128532
ret-1	128533
uridine 5'-di-phospho-glucuronosyltransferase isoform 1A1	128534
hab1	128535
Mark	128536
Mart	128537
synaptotagmin iosfomrs 1	128538
Coagulation Factor V	128539
Patj	128540
EdnRA	128541
SPRR1A	128542
SPRR1B	128543
Dendritic cell (DC)-specific intercellular adhesion molecule-3-grabbing non-integrin	128544
maturation factor	128545
tektin 1	128546
monoamine oxidase inhibitor tranylcypromine (TCP)	128547
E2, esterase	128548
Toll-like receptor  3	128549
Toll-like receptor  4	128550
Pituitary adenylate cyclase activating peptide	128551
Ste-20-related proline-alanine-rich kinase	128552
Fub1p	128553
hydroxylamine reductase	128554
collagen type II, alpha 1	128555
bta-miR-222	128556
bta-miR-223	128557
beta}-arrestin1	128558
IRS1/2	128559
GROUCHO	128560
Phosphate transport protein	128561
Slc7a2	128562
E2-2	128563
serine/threonine kinase 25	128564
NOS type II	128565
E2-5	128566
EEC3	128567
Exp.2	128568
cGMP-Dependent Kinase Regulate Extracellular Matrix Organization and BMP	128569
eukaryotic translation initiation factor 2-alpha kinase 3	128570
fructokinase	128571
Prorenin receptor	128572
FGFR)-1 and -2	128573
aRR=2	128574
HIST1H2BD	128575
B-RAF and MEK	128576
HIST1H2BF	128577
HIST1H2BG	128578
Stk4	128579
cyclooxygenase (COX) 1	128580
Hepatocyte nuclear factor (HNF)-1b	128581
HIST1H2BL	128582
HIST1H2BM	128583
